id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,line_sim
c20-english/fa21301/Z200610182,13,4,15,
2704e93d,6,0,15,44.705882352941174
c20-english/fa21301/Z200610182,13,4,15,
cd13266e,15,12,15,41.860465116279066
c20-english/fa21301/Z200610190,4,0,11,
08d5b422,11,7,11,44.26229508196722
c20-english/fa21301/Z200610190,4,0,11,
621862a3,8,6,11,47.22222222222222
c20-english/fa21301/Z200610190,4,0,11,
406d30d8,5,0,11,47.52475247524752
c20-english/fa21301/Z200610198,2,0,12,
956a2d3f,7,4,12,48.54368932038835
c20-english/maxwell/Z200610324,9,0,15,
a77c23a0,12,11,15,48.10126582278481
c20-english/maxwell/Z200610324,9,0,15,
3434b118,12,10,15,46.15384615384615
c20-english/maxwell/Z200610329,7,0,11,
3dd70b36,8,8,11,46.808510638297875
c20-english/maxwell/Z200610329,7,0,11,
ad3c10f9,8,8,11,47.82608695652174
c20-english/maxwell/Z200610329,7,0,11,
a20a930f,0,0,11,46.93877551020408
c20-english/maxwell/Z200610336,8,0,15,
d68baa45,12,2,15,46.51162790697675
c20-english/maxwell/Z200610336,8,0,15,
84b7aef2,14,13,15,48.27586206896552
c20-english/maxwell/Z200610336,8,0,15,
a01236a2,15,11,15,52.63157894736843
c20-english/maxwell/Z200610336,8,0,15,
78024b45,8,2,15,49.382716049382715
c20-english/maxwell/Z200610338,10,6,14,
512097e3,13,9,14,41.0958904109589
c20-english/maxwell/Z200610351,10,6,11,
2e5b175b,10,8,11,49.411764705882355
c20-english/maxwell/Z200610351,10,6,11,
a407fca6,6,6,11,47.19101123595506
c20-english/maxwell/Z200610354,2,0,10,
2128d3b9,8,6,10,45.16129032258065
c20-english/maxwell/Z200610354,2,0,10,
b46832b9,6,6,10,41.860465116279066
c20-english/maxwell/Z200610431,7,6,10,
5aa2806c,10,6,10,51.85185185185186
c20-english/maxwell/Z200610431,7,6,10,
d4eedd36,8,8,10,49.411764705882355
c20-english/maxwell/Z200610431,7,6,10,
81fba379,5,0,10,43.67816091954023
c20-english/maxwell/Z200610431,7,6,10,
6dff6a7c,4,2,10,46.15384615384615
c20-english/maxwell/Z200610432,9,2,15,
f64c60eb,8,0,15,42.352941176470594
c20-english/maxwell/Z200610436,11,0,13,
0a926ded,12,8,13,43.47826086956522
c20-english/maxwell/Z200610436,11,0,13,
7fc13e22,11,7,13,51.68539325842696
c20-english/maxwell/Z200610440,4,4,11,
22105100,5,2,11,49.056603773584904
c20-english/maxwell/Z200610460,10,2,15,
03231094,12,6,15,48.10126582278481
c20-english/maxwell/Z200610460,10,2,15,
4aa04ae0,5,0,15,48.0
c20-english/maxwell/Z200610460,10,2,15,
9b39cdc6,11,10,15,45.65217391304349
c20-english/maxwell/Z200610460,10,2,15,
6e5a7166,6,4,15,42.99065420560749
c20-english/maxwell/Z200610460,10,2,15,
f2753e75,6,0,15,42.307692307692314
c20-english/maxwell/Z200610490,4,0,13,
ac106bcc,10,8,13,45.97701149425287
c20-english/maxwell/Z300610209,4,0,10,
c45917c2,6,6,10,44.44444444444444
c20-english/maxwell/Z300610209,4,0,10,
18f172c9,4,0,10,47.19101123595506
c20-english/maxwell/Z300610209,4,0,10,
78ce8642,8,6,10,45.333333333333336
c20-english/maxwell/Z300610276,2,0,11,
7ee1f0fe,4,0,11,48.35164835164834
c20-english/maxwell/Z300610278,9,2,15,
09da8502,13,10,15,40.0
c20-english/maxwell/Z300610278,9,2,15,
168885e8,13,6,15,46.42857142857143
c20-english/maxwell/Z300610278,9,2,15,
f8651708,5,0,15,47.05882352941176
c20-english/maxwell/Z300610278,9,2,15,
28d13d30,10,5,15,46.42857142857143
c20-english/maxwell/Z300610278,9,2,15,
8f08c1b6,4,2,15,43.37349397590361
c20-english/maxwell/Z300610389,12,8,15,
d687af3b,12,6,15,47.05882352941176
c20-english/oxf0701/Z200586673,7,2,15,
a9347d38,9,6,15,43.67816091954023
c20-english/oxf0701/Z200586673,7,2,15,
422a8b59,9,2,15,56.09756097560976
c20-english/oxf0701/Z200586673,7,2,15,
b2a6cb3a,13,11,15,50.5050505050505
c20-english/oxf0701/Z200586697,7,2,11,
8428c878,8,6,11,47.916666666666664
c20-english/oxf0701/Z200586710,6,0,12,
ccd9f188,12,9,12,53.73134328358209
c20-english/oxf0701/Z200586710,6,0,12,
885d0e68,12,8,12,48.48484848484848
c20-english/oxf0701/Z200586710,6,0,12,
ae66b54f,4,0,12,40.67796610169492
c20-english/oxf0701/Z300586628,4,2,15,
1e96a631,15,9,15,44.15584415584416
c20-english/oxf0701/Z300586628,4,2,15,
1074a7a0,10,2,15,41.269841269841265
c20-english/oxf0701/Z300586630,7,0,13,
62ad3fa7,7,0,13,53.16455696202531
c20-english/oxf0701/Z300586639,6,0,15,
d0f68517,13,11,15,45.945945945945944
c20-english/oxf0701/Z300586639,6,0,15,
462633e6,6,2,15,45.333333333333336
c20-english/oxf0701/Z300586640,4,2,13,
c29691f8,13,10,13,49.35064935064936
c20-english/oxf0701/Z300586655,7,0,11,
eb28cc3e,10,4,11,44.18604651162791
c20-english/oxf0701/Z300586662,6,2,14,
4f90e180,12,12,14,43.18181818181818
c20-english/oxf0701/Z300586662,6,2,14,
ced10eee,9,2,14,46.51162790697675
c20-english/oxf0701/Z300586664,7,0,11,
ed03f632,10,10,11,50.0
c20-english/oxf0701/Z300586664,7,0,11,
ae132448,7,3,11,49.23076923076923
c20-english/oxf0701/Z300586664,7,0,11,
5a989adb,3,0,11,42.85714285714286
c20-english/oxf0701/Z300586665,7,0,11,
b823047a,9,7,11,42.10526315789473
c20-english/oxf0701/Z300586665,7,0,11,
2abdc2f6,4,2,11,43.47826086956522
c20-english/oxf0701/Z300586729,10,4,15,
5a3e4ff5,10,5,15,42.85714285714286
c20-english/oxf0701/Z300586732,10,4,11,
ccd5f9c6,3,2,11,46.15384615384615
c20-english/oxf0701/Z300586734,7,0,13,
a2232b54,9,6,13,44.44444444444444
c20-english/oxf0701/Z300586734,7,0,13,
bb1584fc,6,2,13,46.808510638297875
c20-english/oxf0701/Z300586734,7,0,13,
b7553a0c,11,5,13,46.808510638297875
c20-english/oxf0701/Z300586734,7,0,13,
27eb7229,9,6,13,47.36842105263158
c20-english/oxf0701/Z300586734,7,0,13,
e7d1e683,12,2,13,40.90909090909091
c20-english/oxf0701/Z300586734,7,0,13,
735d2f6f,6,0,13,45.45454545454546
c20-english/oxf0701/Z300586741,11,2,15,
87c721ec,14,12,15,43.0379746835443
c20-english/oxf0701/Z300586741,11,2,15,
6d9e3ba3,8,2,15,42.85714285714286
c20-english/oxf0701/Z300586741,11,2,15,
6c97f0a4,7,0,15,45.78313253012048
c20-english/oxf0701/Z300586746,6,0,10,
e57fcd69,10,9,10,48.421052631578945
c20-english/oxf0701/Z300586746,6,0,10,
12db6ab8,7,2,10,50.54945054945055
c20-english/oxf0701/Z300586746,6,0,10,
437c7c32,5,4,10,43.47826086956522
c20-english/oxf0701/Z300586746,6,0,10,
1d504e2d,2,0,10,47.82608695652174
c20-english/oxf0701/Z300586746,6,0,10,
e80c4e76,2,0,10,51.28205128205128
c20-english/oxf0701/Z300586746,6,0,10,
d4fd618d,7,3,10,41.17647058823529
c20-english/oxf0701/Z300586752,13,0,15,
d4959bfa,9,5,15,44.44444444444444
c20-english/oxf0701/Z300586752,13,0,15,
8c43421a,12,4,15,42.85714285714286
c20-english/oxf1201/Z200610504,6,0,15,
cd3e99b6,8,0,15,47.82608695652174
c20-english/oxf1201/Z200610504,6,0,15,
383e3f1e,10,5,15,47.36842105263158
c20-english/oxf1201/Z200610504,6,0,15,
e48f61f4,11,6,15,43.47826086956522
c20-english/oxf1201/Z200610504,6,0,15,
39ab927b,6,0,15,43.07692307692308
c20-english/oxf1201/Z200610504,6,0,15,
80cc8906,11,8,15,41.17647058823529
c20-english/oxf1201/Z200610504,6,0,15,
f3353b24,6,2,15,43.333333333333336
c20-english/oxf1201/Z200610504,6,0,15,
e03b6fac,10,0,15,50.0
c20-english/oxf1201/Z200610521,9,2,10,
ed787a74,6,3,10,44.44444444444444
c20-english/oxf1201/Z200610521,9,2,10,
0b1c9a86,6,3,10,41.584158415841586
c20-english/oxf1201/Z200610521,9,2,10,
ab317d0d,7,5,10,39.39393939393939
c20-english/oxf1201/Z200610521,9,2,10,
86de86db,8,4,10,46.15384615384615
c20-english/oxf1201/Z200610551,6,2,15,
cdc84fc3,10,0,15,47.61904761904761
c20-english/oxf1201/Z200610553,6,0,11,
5541f268,10,8,11,42.666666666666664
c20-english/oxf1201/Z200610553,6,0,11,
0fa5dc20,8,6,11,45.333333333333336
c20-english/oxf1201/Z200610557,8,0,14,
434b737b,13,12,14,44.15584415584416
c20-english/oxf1201/Z200610557,8,0,14,
f57c4481,8,2,14,47.61904761904761
c20-english/oxf1201/Z200610557,8,0,14,
875278e7,9,0,14,45.45454545454546
c20-english/oxf1201/Z200610557,8,0,14,
ec4f1617,0,0,14,41.9047619047619
c20-english/oxf1201/Z200610557,8,0,14,
c0461a06,5,0,14,42.69662921348315
c20-english/oxf1201/Z200610557,8,0,14,
26b7a338,7,3,14,45.97701149425287
c20-english/oxf1201/Z200610560,8,0,13,
043c479d,8,0,13,48.27586206896552
c20-english/oxf1501/Z200586986,10,0,10,
8f481b8e,6,2,10,44.99999999999999
c20-english/oxf1501/Z200587010,4,0,13,
d0a33fc6,12,8,13,47.52475247524752
c20-english/oxf1501/Z300586837,7,4,13,
0d87bee7,7,0,13,41.7910447761194
c20-english/oxf1501/Z300586837,7,4,13,
a34ac685,7,2,13,48.38709677419355
c20-english/oxf1501/Z300586837,7,4,13,
9e49ea6e,6,0,13,45.45454545454546
c20-english/oxf1501/Z300586837,7,4,13,
d11c1488,7,2,13,48.38709677419355
c20-english/oxf1501/Z300586837,7,4,13,
c803c849,7,2,13,47.05882352941176
c20-english/shapcott/Z200610586,3,0,13,
a54b2b1d,13,8,13,46.01769911504425
c20-english/shapcott/Z200610586,3,0,13,
4555764a,12,10,13,43.63636363636364
c20-english/shapcott/Z200610587,6,2,12,
cd3f192b,8,5,12,43.47826086956522
c20-english/shapcott/Z200610587,6,2,12,
8d01cd99,2,0,12,42.22222222222223
c20-english/shapcott/Z200610587,6,2,12,
f59d5f4e,9,4,12,45.09803921568627
c20-english/shapcott/Z200610587,6,2,12,
da227665,6,4,12,51.02040816326531
c20-english/shapcott/Z200610587,6,2,12,
c72f9267,10,10,12,45.09803921568627
c20-english/shapcott/Z200610609,4,0,10,
1db72eb4,10,8,10,50.70422535211267
c20-english/shapcott/Z200610609,4,0,10,
d628e0ca,2,0,10,42.50000000000001
c20-english/shapcott/Z200610609,4,0,10,
5ae404b8,6,0,10,47.36842105263158
c20-english/shapcott/Z300610631,0,0,10,
6db5516b,8,0,10,35.820895522388064
c20-english/yeats/Z400351913,15,12,15,
9d1a2563,12,10,15,54.0983606557377
c20-english/yeats/Z400351913,15,12,15,
259a03ca,15,10,15,48.69565217391304
c20-english/yeats/Z400351990,6,4,11,
5be64385,8,2,11,40.476190476190474
c20-english/yeats/Z500351450,10,8,11,
7b31c45e,10,7,11,47.19101123595506
c20-english/yeats/Z500351458,10,8,10,
804a442d,9,9,10,43.83561643835616
c20-english/yeats/Z500351458,10,8,10,
33ffa30e,9,8,10,40.57971014492754
c20-english/yeats/Z500351458,10,8,10,
a80bc9a4,7,4,10,51.61290322580645
c20-english/yeats/Z500351458,10,8,10,
01e2ad49,3,3,10,46.666666666666664
c20-english/yeats/Z500351458,10,8,10,
ead15794,7,6,10,43.07692307692308
c20-english/yeats/Z600351692,7,2,13,
692290e4,9,9,13,44.15584415584416
c20-english/yeats/Z600351692,7,2,13,
2f586dc4,11,6,13,46.666666666666664
c20-english/yeats/Z600351697,7,7,13,
51771c32,8,5,13,47.27272727272728
english-ed2/bellhenr/Z300646730,8,0,15,
7d8faf26,11,6,15,43.95604395604395
english-ed2/bellhenr/Z300646778,10,6,11,
10cc96ce,11,6,11,44.44444444444444
english-ed2/bellhenr/Z300646801,5,2,11,
1c4f0e03,10,2,11,50.0
english-ed2/clarejoh/Z200646414,12,10,14,
889f1015,14,13,14,46.15384615384615
english-ed2/clarejoh/Z200646414,12,10,14,
586488ad,12,6,14,48.64864864864865
english-ed2/clarejoh/Z200646478,11,8,11,
2dc0482b,10,10,11,43.07692307692308
english-ed2/clarejoh/Z200646478,11,8,11,
a9691494,8,4,11,40.625
english-ed2/clarejoh/Z200646478,11,8,11,
43779b80,6,6,11,45.945945945945944
english-ed2/clarejoh/Z200646509,10,6,11,
b72ea595,10,8,11,46.666666666666664
english-ed2/clarejoh/Z200646509,10,6,11,
63dfffa3,9,4,11,54.16666666666667
english-ed2/clarejoh/Z200646519,10,9,11,
67bae225,9,9,11,51.61290322580645
english-ed2/clarejoh/Z300312849,8,6,11,
d32e677f,10,8,11,52.459016393442624
english-ed2/clarejoh/Z300312849,8,6,11,
19f3081b,11,8,11,55.38461538461539
english-ed2/clarejoh/Z300313059,7,4,11,
eed76d50,7,2,11,48.57142857142858
english-ed2/clarejoh/Z300313325,12,8,15,
7d20d5f0,12,8,15,47.887323943661976
english-ed2/clarejoh/Z300313354,7,4,11,
1c5b09d8,10,4,11,43.333333333333336
english-ed2/clarejoh/Z300313354,7,4,11,
23b39d2a,9,3,11,44.827586206896555
english-ed2/clarejoh/Z300313369,10,10,11,
91ea0a35,4,4,11,43.39622641509434
english-ed2/clarejoh/Z300313482,11,11,11,
bd8e45a8,11,11,11,45.614035087719294
english-ed2/clarejoh/Z300313511,12,8,15,
f2a964d5,15,14,15,51.42857142857142
english-ed2/clarejoh/Z300313511,12,8,15,
5361c1ec,14,14,15,48.48484848484848
english-ed2/clarejoh/Z300313511,12,8,15,
02270fd9,14,11,15,49.27536231884058
english-ed2/clarejoh/Z300313511,12,8,15,
ee618553,12,8,15,47.05882352941176
english-ed2/clarejoh/Z300313511,12,8,15,
f1a0dd26,12,9,15,45.90163934426229
english-ed2/clarejoh/Z300313511,12,8,15,
aacd07a1,10,10,15,46.15384615384615
english-ed2/clarejoh/Z300313625,11,11,15,
483b06ae,14,12,15,53.65853658536586
english-ed2/clarejoh/Z300313625,11,11,15,
41cd409e,7,0,15,44.827586206896555
english-ed2/clarejoh/Z300313625,11,11,15,
fbcf70f7,10,10,15,41.860465116279066
english-ed2/clarejoh/Z300313664,8,6,11,
e245cce3,9,8,11,44.44444444444444
english-ed2/clarejoh/Z300313664,8,6,11,
1ed17649,8,8,11,45.45454545454546
english-ed2/clarejoh/Z300313664,8,6,11,
97eb038b,10,8,11,42.307692307692314
english-ed2/clarejoh/Z300313671,13,12,15,
6d127099,7,4,15,64.70588235294117
english-ed2/clarejoh/Z300314525,15,14,15,
134b3782,13,12,15,50.0
english-ed2/clarejoh/Z300314550,11,9,15,
ecb0877c,12,8,15,43.83561643835616
english-ed2/clarejoh/Z300314564,8,2,11,
4c5f9bda,10,10,11,43.80952380952381
english-ed2/clarejoh/Z300314564,8,2,11,
d06257bd,7,6,11,43.47826086956522
english-ed2/clarejoh/Z300314564,8,2,11,
92d55e0e,7,4,11,45.16129032258065
english-ed2/clarejoh/Z300314571,8,6,15,
9530fe55,10,10,15,47.14285714285714
english-ed2/clarejoh/Z300314571,8,6,15,
62f77c4b,0,0,15,43.01075268817204
english-ed2/clarejoh/Z300314571,8,6,15,
1f79404a,9,5,15,43.13725490196079
english-ed2/clarejoh/Z300314590,9,8,11,
704ec55f,8,8,11,69.90291262135922
english-ed2/clarejoh/Z300314600,8,8,13,
c2ba5f95,11,10,13,43.103448275862064
english-ed2/clarejoh/Z300314675,10,10,15,
4a2468cf,14,10,15,48.5981308411215
english-ed2/clarejoh/Z300314676,6,2,11,
3d49ce04,9,4,11,44.067796610169495
english-ed2/clarejoh/Z300314775,11,10,11,
7e329bd6,10,8,11,43.90243902439024
english-ed2/clarejoh/Z300314775,11,10,11,
cd89e8b0,11,8,11,55.55555555555556
english-ed2/clarejoh/Z300314775,11,10,11,
5c8d2b55,10,6,11,48.88888888888889
english-ed2/clarejoh/Z300314903,8,4,11,
211dff31,9,6,11,55.73770491803278
english-ed2/clarejoh/Z400313941,10,7,11,
ff667a31,4,2,11,50.74626865671642
english-ed2/clarejoh/Z400313941,10,7,11,
42676c05,10,9,11,45.45454545454546
english-ed2/clarejoh/Z400313941,10,7,11,
a74eddc9,0,0,11,48.14814814814815
english-ed2/clarejoh/Z400313941,10,7,11,
7ab37764,10,6,11,48.27586206896552
english-ed2/clarejoh/Z400313941,10,7,11,
c62a5c45,5,0,11,58.18181818181818
english-ed2/clarejoh/Z400313941,10,7,11,
ae12e8d1,5,5,11,48.0
english-ed2/clarejoh/Z400314160,4,2,11,
24ff257d,10,4,11,52.94117647058824
english-ed2/clarejoh/Z400314171,7,7,13,
71b882b3,11,6,13,49.31506849315068
english-ed2/clarejoh/Z400314176,10,8,11,
3353f72a,5,2,11,40.0
english-ed2/clarejoh/Z400314229,10,6,13,
480ce289,2,2,13,49.056603773584904
english-ed2/clarejoh/Z400314261,12,11,13,
38019d19,11,9,13,46.666666666666664
english-ed2/clarejoh/Z400314265,10,6,13,
652b6669,12,12,13,50.0
english-ed2/clarejoh/Z400314265,10,6,13,
7dcfc507,12,10,13,45.65217391304349
english-ed2/clarejoh/Z400314309,13,12,15,
d54e24af,10,6,15,50.74626865671642
english-ed2/clarejoh/Z400314344,9,8,11,
0c1eaf11,7,6,11,41.509433962264154
english-ed2/clarejoh/Z400314349,12,9,15,
17f2a9a0,11,6,15,50.70422535211267
english-ed2/clarejoh/Z400314379,10,7,13,
31ee8cc8,10,10,13,50.90909090909091
english-ed2/clarejoh/Z400314379,10,7,13,
ebb8190d,10,6,13,45.714285714285715
english-ed2/clarejoh/Z400314379,10,7,13,
6c8846d2,6,6,13,100.0
english-ed2/clarejoh/Z400314379,10,7,13,
e94560a6,5,2,13,47.05882352941176
english-ed2/dobsonhe/Z300339721,14,14,15,
4a5cb88c,14,10,15,45.070422535211264
english-ed2/dobsonhe/Z300339721,14,14,15,
aca9f802,12,10,15,40.0
english-ed2/dobsonhe/Z300339721,14,14,15,
5f16cce4,9,2,15,48.64864864864865
english-ed2/dobsonhe/Z300339721,14,14,15,
b967c534,13,12,15,48.38709677419355
english-ed2/dobsonhe/Z300339832,8,8,10,
00292e78,9,8,10,42.666666666666664
english-ed2/dobsonhe/Z300339842,8,7,10,
baaeac89,8,2,10,57.971014492753625
english-ed2/dobsonhe/Z300339944,7,5,10,
fdeefb77,8,5,10,44.11764705882353
english-ed2/dobsonhe/Z300339947,8,8,15,
1a47f30b,13,13,15,44.21052631578948
english-ed2/dodgsonc/Z300647047,10,8,11,
316c214c,4,0,11,44.73684210526315
english-ed2/ep2001/Z200624748,11,7,14,
f140131c,11,4,14,73.17073170731707
english-ed2/ep2001/Z200624748,11,7,14,
60c7704c,11,11,14,43.99999999999999
english-ed2/ep2001/Z200624748,11,7,14,
35736463,7,6,14,47.05882352941176
english-ed2/ep2001/Z200624748,11,7,14,
4dc5414a,13,10,14,43.37349397590361
english-ed2/ep2001/Z200624748,11,7,14,
31181e51,11,9,14,48.10126582278481
english-ed2/ep2001/Z200624748,11,7,14,
8ad95e10,13,6,14,45.65217391304349
english-ed2/ep2001/Z200624769,10,4,11,
6f01dacd,10,7,11,60.31746031746032
english-ed2/ep2001/Z200624775,8,6,11,
b291428f,10,4,11,44.680851063829785
english-ed2/ep2001/Z200624927,11,0,14,
7fab1007,12,7,14,43.0379746835443
english-ed2/ep2001/Z200624942,13,12,13,
e972ad3b,7,6,13,45.714285714285715
english-ed2/ep2001/Z300624961,9,0,11,
d2720888,5,0,11,44.44444444444444
english-ed2/ep2001/Z300624968,4,0,15,
285a43e5,7,0,15,44.44444444444444
english-ed2/ep2006/Z200625066,10,8,11,
496d483b,7,4,11,52.3076923076923
english-ed2/ep2012/Z300625353,5,3,11,
c4eb0796,8,2,11,48.48484848484848
english-ed2/ep2012/Z300625355,7,2,10,
33711d48,4,0,10,45.16129032258065
english-ed2/ep2012/Z300625355,7,2,10,
277b9d80,10,5,10,43.47826086956522
english-ed2/ep2012/Z300625355,7,2,10,
1a0b0cb4,10,8,10,50.0
english-ed2/ep2012/Z300625355,7,2,10,
8e225e2c,8,4,10,44.44444444444444
english-ed2/ep2042/Z200625516,9,7,10,
a2204da5,4,4,10,49.35064935064936
english-ed2/ep2042/Z200625516,9,7,10,
1790f112,6,2,10,42.10526315789473
english-ed2/ep2058/Z200625892,6,2,12,
d3e41dc1,5,0,11,43.75
english-ed2/ep2090/Z300626675,10,8,11,
e4568662,11,11,11,53.52112676056338
english-ed2/ep2090/Z300626861,6,4,11,
9a7f90e2,9,9,11,41.0958904109589
english-ed2/ep2090/Z300626939,11,11,13,
ea8fb593,5,2,13,46.75324675324675
english-ed2/ep2090/Z300626997,10,10,11,
d7d40fbc,11,8,11,40.50632911392405
english-ed2/ep2090/Z300627002,7,7,10,
04e7a091,8,6,10,53.16455696202531
english-ed2/ep2117/Z300627501,11,6,15,
f1c12e2a,13,6,15,49.27536231884058
english-ed2/ep2117/Z300627503,12,6,15,
2959b958,6,0,15,42.22222222222223
english-ed2/ep2117/Z300627545,8,7,11,
01b4b703,11,9,11,44.11764705882353
english-ed2/ep2117/Z300627579,12,6,14,
004eb31d,13,13,14,58.58585858585859
english-ed2/ep2117/Z300627579,12,6,14,
9c2a11ff,8,2,10,62.22222222222222
english-ed2/ep2117/Z300627639,9,3,12,
b460253d,8,6,12,47.887323943661976
english-ed2/ep2117/Z300627658,12,10,13,
865a4f50,13,10,13,47.72727272727273
english-ed2/ep2117/Z300627659,14,10,15,
9cde5c50,3,3,15,50.0
english-ed2/ep2117/Z300627665,10,6,13,
bd20531f,9,6,13,44.15584415584416
english-ed2/ep2117/Z300627665,10,6,13,
a473b054,4,0,13,70.0
english-ed2/ep2117/Z300627665,10,6,13,
09542670,10,8,13,48.78048780487805
english-ed2/ep2117/Z300627691,7,4,11,
777d2041,9,8,11,44.21052631578948
english-ed2/ep2117/Z300627691,7,4,11,
05617c56,5,2,11,49.09090909090909
english-ed2/ep2117/Z300627698,10,6,15,
9d16497d,14,11,15,43.29896907216495
english-ed2/ep2117/Z300627750,9,6,15,
3c495414,11,4,15,52.77777777777778
english-ed2/ep2117/Z300627763,15,10,15,
aa404b28,8,2,15,45.833333333333336
english-ed2/ep2117/Z300627800,12,8,15,
9ee9d920,15,8,15,44.66019417475729
english-ed2/ep2117/Z300627800,12,8,15,
405f7f12,13,6,15,45.16129032258065
english-ed2/ep2117/Z300627800,12,8,15,
93489d40,14,10,15,46.0
english-ed2/ep2117/Z300627800,12,8,15,
f821e65f,9,2,15,54.54545454545454
english-ed2/ep2117/Z300627800,12,8,15,
b0ace270,12,9,15,44.680851063829785
english-ed2/ep2117/Z300627800,12,8,15,
34a7145d,12,8,15,43.95604395604395
english-ed2/ep2117/Z300627822,10,9,11,
a7d5f0e1,9,6,11,44.11764705882353
english-ed2/ep2117/Z300627834,6,2,13,
222dbd8a,12,8,13,40.57971014492754
english-ed2/ep2117/Z300627834,6,2,13,
9761c531,10,2,13,45.45454545454546
english-ed2/ep2156/Z300627976,10,6,11,
8c3655db,9,6,11,46.37681159420289
english-ed2/ep2156/Z300627976,10,6,11,
9c1bc553,6,4,11,47.76119402985075
english-ed2/ep2156/Z300627976,10,6,11,
6acc9bbb,8,0,11,40.625
english-ed2/ep2156/Z300627976,10,6,11,
abe73f6c,5,2,11,40.57971014492754
english-ed2/ep2156/Z300627976,10,6,11,
ab829235,3,0,11,46.15384615384615
english-ed2/ep2166/Z200628138,10,10,11,
7b11f339,8,6,11,47.05882352941176
english-ed2/ep2178/Z200647776,5,4,11,
18eef2ac,8,8,11,44.21052631578948
english-ed2/ep2178/Z200647776,5,4,11,
a4698bfd,9,4,11,42.50000000000001
english-ed2/ep2178/Z200647776,5,4,11,
e8af0b3d,7,2,11,43.80952380952381
english-ed2/ep2178/Z200647780,8,8,11,
85b617c4,9,7,11,41.666666666666664
english-ed2/ep2178/Z200647833,9,9,11,
944beec1,8,4,11,49.27536231884058
english-ed2/ep2178/Z200647833,9,9,11,
791aa31a,8,6,11,47.05882352941176
english-ed2/ep2178/Z200647833,9,9,11,
84e87ac4,9,4,11,50.0
english-ed2/ep2178/Z200647865,10,9,12,
48f354ff,12,8,12,52.38095238095239
english-ed2/ep2178/Z200647865,10,9,12,
aac9450a,11,10,12,41.7910447761194
english-ed2/ep2178/Z200647865,10,9,12,
1f7ed856,12,11,12,47.76119402985075
english-ed2/ep2178/Z200647865,10,9,12,
8495aeef,11,11,12,45.070422535211264
english-ed2/ep2178/Z200647877,6,6,14,
a0fedf05,4,4,14,46.37681159420289
english-ed2/ep2178/Z200647895,4,2,12,
7acb8e83,11,9,12,45.833333333333336
english-ed2/ep2178/Z200647931,11,4,11,
802f7cf4,8,8,11,45.333333333333336
english-ed2/ep2178/Z200647931,11,4,11,
17141936,11,11,11,42.85714285714286
english-ed2/ep2178/Z200647931,11,4,11,
5ba55f04,9,8,11,46.875
english-ed2/ep2178/Z200647931,11,4,11,
cdb39594,7,7,11,44.11764705882353
english-ed2/ep2178/Z200647931,11,4,11,
74d4d029,7,7,11,47.61904761904761
english-ed2/ep2178/Z200647931,11,4,11,
d3b6c385,9,9,11,48.57142857142858
english-ed2/ep2178/Z200647934,7,6,11,
6597ef4f,11,10,11,57.446808510638306
english-ed2/ep2178/Z200647934,7,6,11,
9c98ac99,10,6,11,46.31578947368421
english-ed2/ep2178/Z200647937,9,8,11,
831afbf9,10,8,11,53.125
english-ed2/ep2178/Z200647947,14,11,14,
ba474e4a,14,12,14,54.34782608695651
english-ed2/ep2178/Z200647972,8,4,11,
